Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1969","1969","100mg/An","66769","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1970","1970","100mg/An","68850","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1971","1971","100mg/An","71358","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1972","1972","100mg/An","72193","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1973","1973","100mg/An","80300","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1974","1974","100mg/An","72080","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1975","1975","100mg/An","79450","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1976","1976","100mg/An","72450","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1977","1977","100mg/An","75067","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1978","1978","100mg/An","75000","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1979","1979","100mg/An","76190","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1980","1980","100mg/An","60609","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1981","1981","100mg/An","62667","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1982","1982","100mg/An","72143","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1983","1983","100mg/An","68706","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1984","1984","100mg/An","81653","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1985","1985","100mg/An","71321","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1986","1986","100mg/An","81267","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1987","1987","100mg/An","72895","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1988","1988","100mg/An","81972","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1989","1989","100mg/An","69091","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1990","1990","100mg/An","62867","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1991","1991","100mg/An","74595","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1992","1992","100mg/An","68516","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1993","1993","100mg/An","73684","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1994","1994","100mg/An","79118","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1995","1995","100mg/An","81756","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1996","1996","100mg/An","99022","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1997","1997","100mg/An","115799","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1998","1998","100mg/An","113319","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","1999","1999","100mg/An","102194","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2000","2000","100mg/An","113985","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2001","2001","100mg/An","125051","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2002","2002","100mg/An","174545","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2003","2003","100mg/An","154167","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2004","2004","100mg/An","128947","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2005","2005","100mg/An","123684","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2006","2006","100mg/An","117073","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2007","2007","100mg/An","126490","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2008","2008","100mg/An","141341","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2009","2009","100mg/An","91747","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2010","2010","100mg/An","99928","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2011","2011","100mg/An","115631","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2012","2012","100mg/An","161896","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2013","2013","100mg/An","163653","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2014","2014","100mg/An","148484","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2015","2015","100mg/An","116745","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2016","2016","100mg/An","96277","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2017","2017","100mg/An","115014","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2018","2018","100mg/An","115043","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5410","Yield","1062","Eggs, hen, in shell","2019","2019","100mg/An","115255","Fc","Calculated data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1961","1961","tonnes","35000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1962","1962","tonnes","36600","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1963","1963","tonnes","39520","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1964","1964","tonnes","43800","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1965","1965","tonnes","43700","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1966","1966","tonnes","49800","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1967","1967","tonnes","54600","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1968","1968","tonnes","58000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1969","1969","tonnes","52080","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1970","1970","tonnes","55080","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1971","1971","tonnes","57800","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1972","1972","tonnes","59920","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1973","1973","tonnes","64240","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1974","1974","tonnes","63430","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1975","1975","tonnes","71505","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1976","1976","tonnes","72450","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1977","1977","tonnes","78820","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1978","1978","tonnes","82500","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1979","1979","tonnes","80000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1980","1980","tonnes","69700","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1981","1981","tonnes","84600","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1982","1982","tonnes","101000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1983","1983","tonnes","110960","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1984","1984","tonnes","122480","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1985","1985","tonnes","117680","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1986","1986","tonnes","146280","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1987","1987","tonnes","153080","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1988","1988","tonnes","176240","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1989","1989","tonnes","152000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1990","1990","tonnes","141450","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1991","1991","tonnes","138000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","1992","1992","tonnes","127440","*","Unofficial figure"
